"Serial","Time of Reading - Local","Time of Reading - UTC","forwardActiveEnergy Type","forwardActiveEnergy Value"
7604524236,"2023/07/16 15:30","2023/07/16 13:30","TookReading",5929737
7604524236,"2023/07/16 16:00","2023/07/16 14:00","TookReading",5930614
7604524236,"2023/07/16 16:30","2023/07/16 14:30","TookReading",5931502
7604524236,"2023/07/16 17:00","2023/07/16 15:00","TookReading",5932779
7604524236,"2023/07/16 17:30","2023/07/16 15:30","TookReading",5934097
7604524236,"2023/07/16 18:00","2023/07/16 16:00","TookReading",5936387
7604524236,"2023/07/16 18:30","2023/07/16 16:30","TookReading",5937201
7604524236,"2023/07/16 19:00","2023/07/16 17:00","TookReading",5937976
7604524236,"2023/07/16 19:30","2023/07/16 17:30","TookReading",5939137
7604524236,"2023/07/16 20:00","2023/07/16 18:00","TookReading",5940871
7604524236,"2023/07/16 20:30","2023/07/16 18:30","TookReading",5942691
7604524236,"2023/07/16 21:00","2023/07/16 19:00","TookReading",5945197
7604524236,"2023/07/16 21:30","2023/07/16 19:30","TookReading",5947669
7604524236,"2023/07/16 22:00","2023/07/16 20:00","TookReading",5948905
7604524236,"2023/07/16 22:30","2023/07/16 20:30","TookReading",5949784
7604524236,"2023/07/16 23:00","2023/07/16 21:00","TookReading",5950628
7604524236,"2023/07/16 23:30","2023/07/16 21:30","TookReading",5951511
7604524236,"2023/07/17 00:00","2023/07/16 22:00","TookReading",5952385
7604524236,"2023/07/17 00:30","2023/07/16 22:30","TookReading",5952620
7604524236,"2023/07/17 01:00","2023/07/16 23:00","TookReading",5952624
7604524236,"2023/07/17 01:30","2023/07/16 23:30","TookReading",5952628
7604524236,"2023/07/17 02:00","2023/07/17 00:00","TookReading",5952664
7604524236,"2023/07/17 02:30","2023/07/17 00:30","TookReading",5952701
7604524236,"2023/07/17 03:00","2023/07/17 01:00","TookReading",5952705
7604524236,"2023/07/17 03:30","2023/07/17 01:30","TookReading",5952709
7604524236,"2023/07/17 04:00","2023/07/17 02:00","TookReading",5952712
7604524236,"2023/07/17 04:30","2023/07/17 02:30","TookReading",5952725
7604524236,"2023/07/17 05:00","2023/07/17 03:00","TookReading",5953478
7604524236,"2023/07/17 05:30","2023/07/17 03:30","TookReading",5954711
7604524236,"2023/07/17 06:00","2023/07/17 04:00","TookReading",5956415
7604524236,"2023/07/17 06:30","2023/07/17 04:30","TookReading",5957252
7604524236,"2023/07/17 07:00","2023/07/17 05:00","TookReading",5958084
7604524236,"2023/07/17 07:30","2023/07/17 05:30","TookReading",5958943
7604524236,"2023/07/17 08:00","2023/07/17 06:00","TookReading",5959837
7604524236,"2023/07/17 08:30","2023/07/17 06:30","TookReading",5960685
7604524236,"2023/07/17 09:00","2023/07/17 07:00","TookReading",5961517
7604524236,"2023/07/17 09:30","2023/07/17 07:30","TookReading",5962341
7604524236,"2023/07/17 10:00","2023/07/17 08:00","TookReading",5963170
7604524236,"2023/07/17 10:30","2023/07/17 08:30","TookReading",5965357
7604524236,"2023/07/17 11:00","2023/07/17 09:00","TookReading",5966373
7604524236,"2023/07/17 11:30","2023/07/17 09:30","TookReading",5967296
7604524236,"2023/07/17 12:00","2023/07/17 10:00","TookReading",5968500
7604524236,"2023/07/17 12:30","2023/07/17 10:30","TookReading",5969405
7604524236,"2023/07/17 13:00","2023/07/17 11:00","TookReading",5970329
7604524236,"2023/07/17 13:30","2023/07/17 11:30","TookReading",5970408
7604524236,"2023/07/17 14:00","2023/07/17 12:00","TookReading",5970591
7604524236,"2023/07/17 14:30","2023/07/17 12:30","TookReading",5971538
7604524236,"2023/07/17 15:00","2023/07/17 13:00","TookReading",5972462
7604524236,"2023/07/17 15:30","2023/07/17 13:30","TookReading",5972556
7604524236,"2023/07/17 16:00","2023/07/17 14:00","TookReading",5972913
7604524236,"2023/07/17 16:30","2023/07/17 14:30","TookReading",5972988
7604524236,"2023/07/17 17:00","2023/07/17 15:00","TookReading",5973688
7604524236,"2023/07/17 17:30","2023/07/17 15:30","TookReading",5973938
7604524236,"2023/07/17 18:00","2023/07/17 16:00","TookReading",5975409
7604524236,"2023/07/17 18:30","2023/07/17 16:30","TookReading",5976284
7604524236,"2023/07/17 19:00","2023/07/17 17:00","TookReading",5977183
7604524236,"2023/07/17 19:30","2023/07/17 17:30","TookReading",5978074
7604524236,"2023/07/17 20:00","2023/07/17 18:00","TookReading",5978980
7604524236,"2023/07/17 20:30","2023/07/17 18:30","TookReading",5980205
7604524236,"2023/07/17 21:00","2023/07/17 19:00","TookReading",5982535
7604524236,"2023/07/17 21:30","2023/07/17 19:30","TookReading",5985026
7604524236,"2023/07/17 22:00","2023/07/17 20:00","TookReading",5987559
7604524236,"2023/07/17 22:30","2023/07/17 20:30","TookReading",5990077
7604524236,"2023/07/17 23:00","2023/07/17 21:00","TookReading",5992609
7604524236,"2023/07/17 23:30","2023/07/17 21:30","TookReading",5994561
7604524236,"2023/07/18 00:00","2023/07/17 22:00","TookReading",5995411
7604524236,"2023/07/18 00:30","2023/07/17 22:30","TookReading",5996287
7604524236,"2023/07/18 01:00","2023/07/17 23:00","TookReading",5997193
7604524236,"2023/07/18 01:30","2023/07/17 23:30","TookReading",5998061
7604524236,"2023/07/18 02:00","2023/07/18 00:00","TookReading",5998913
7604524236,"2023/07/18 02:30","2023/07/18 00:30","TookReading",5999774
7604524236,"2023/07/18 03:00","2023/07/18 01:00","TookReading",6000659
7604524236,"2023/07/18 03:30","2023/07/18 01:30","TookReading",6001511
7604524236,"2023/07/18 04:00","2023/07/18 02:00","TookReading",6002351
7604524236,"2023/07/18 04:30","2023/07/18 02:30","TookReading",6003184
7604524236,"2023/07/18 05:00","2023/07/18 03:00","TookReading",6004046
7604524236,"2023/07/18 05:30","2023/07/18 03:30","TookReading",6005424
7604524236,"2023/07/18 06:00","2023/07/18 04:00","TookReading",6007022
7604524236,"2023/07/18 06:30","2023/07/18 04:30","TookReading",6007197
7604524236,"2023/07/18 07:00","2023/07/18 05:00","TookReading",6007241
7604524236,"2023/07/18 07:30","2023/07/18 05:30","TookReading",6007257
7604524236,"2023/07/18 08:00","2023/07/18 06:00","TookReading",6007260
7604524236,"2023/07/18 08:30","2023/07/18 06:30","TookReading",6007263
7604524236,"2023/07/18 09:00","2023/07/18 07:00","TookReading",6008535
7604524236,"2023/07/18 09:30","2023/07/18 07:30","TookReading",6010346
7604524236,"2023/07/18 10:00","2023/07/18 08:00","TookReading",6011284
7604524236,"2023/07/18 10:30","2023/07/18 08:30","TookReading",6012235
7604524236,"2023/07/18 11:00","2023/07/18 09:00","TookReading",6013108
7604524236,"2023/07/18 11:30","2023/07/18 09:30","TookReading",6013971
7604524236,"2023/07/18 12:00","2023/07/18 10:00","TookReading",6014819
7604524236,"2023/07/18 12:30","2023/07/18 10:30","TookReading",6015652
7604524236,"2023/07/18 13:00","2023/07/18 11:00","TookReading",6016520
7604524236,"2023/07/18 13:30","2023/07/18 11:30","TookReading",6017346
7604524236,"2023/07/18 14:00","2023/07/18 12:00","TookReading",6017365
7604524236,"2023/07/18 14:30","2023/07/18 12:30","TookReading",6017377
7604524236,"2023/07/18 15:00","2023/07/18 13:00","TookReading",6017403
7604524236,"2023/07/18 15:30","2023/07/18 13:30","TookReading",6017644
7604524236,"2023/07/18 16:00","2023/07/18 14:00","TookReading",6017651
7604524236,"2023/07/18 16:30","2023/07/18 14:30","TookReading",6017705
7604524236,"2023/07/18 17:00","2023/07/18 15:00","TookReading",6019308
7604524236,"2023/07/18 17:30","2023/07/18 15:30","TookReading",6020205
7604524236,"2023/07/18 18:00","2023/07/18 16:00","TookReading",6021330
7604524236,"2023/07/18 18:30","2023/07/18 16:30","TookReading",6023005
7604524236,"2023/07/18 19:00","2023/07/18 17:00","TookReading",6023983
7604524236,"2023/07/18 19:30","2023/07/18 17:30","TookReading",6024928
7604524236,"2023/07/18 20:00","2023/07/18 18:00","TookReading",6025865
7604524236,"2023/07/18 20:30","2023/07/18 18:30","TookReading",6027991
7604524236,"2023/07/18 21:00","2023/07/18 19:00","TookReading",6029497
7604524236,"2023/07/18 21:30","2023/07/18 19:30","TookReading",6030445
7604524236,"2023/07/18 22:00","2023/07/18 20:00","TookReading",6031720
7604524236,"2023/07/18 22:30","2023/07/18 20:30","TookReading",6033383
7604524236,"2023/07/18 23:00","2023/07/18 21:00","TookReading",6035683
7604524236,"2023/07/18 23:30","2023/07/18 21:30","TookReading",6038179
7604524236,"2023/07/19 00:00","2023/07/18 22:00","TookReading",6040650
7604524236,"2023/07/19 00:30","2023/07/18 22:30","TookReading",6041373
7604524236,"2023/07/19 01:00","2023/07/18 23:00","TookReading",6042206
7604524236,"2023/07/19 01:30","2023/07/18 23:30","TookReading",6043079
